web-scraper-order,web-scraper-start-url,cat,cat-href,title,title-href,info
"1520657280-467","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","14. CRANBERRY APPLE OR BLUEBERRY APPLE MUFFINS","http://www.cookbooks.com/Recipe-Details.aspx?id=949865","<p class=""H2""><font size=""5"">CRANBERRY APPLE OR BLUEBERRY APPLE MUFFINS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  c. cranberries (fresh) or 1 c. blueberries<br>1  egg<br>1/2  c. milk<br>1/4  c. salad oil<br>1 1/2  c. all-purpose flour<br>1/2  c. sugar<br>2  tsp. baking powder<br>1/2  tsp. salt<br>1  apple, peeled and diced<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Preheat oven to 400°.  Beat egg; stir in milk and oil.  Mix in remaining ingredients until moistened.  Apple should be peeled and diced.  Cranberries should be halved.  (Batter should be lumpy.) Bake 20 minutes or until slightly browned.  Makes 12 to 15 muffins. Enjoy!</p></td></tr></tbody></table>"
"1520656908-301","http://www.cookbooks.com/","Thanksgiving","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=thanksgiving","15. THANKSGIVING DRESSING","http://www.cookbooks.com/Recipe-Details.aspx?id=52841","<p class=""H2""><font size=""5"">THANKSGIVING DRESSING</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  15 x 11 pans of day old bread<br>1  bunch chopped celery<br>1  large onion<br>2  sticks butter<br>1  cooked and cut up chicken<br>1/2  tsp. pepper<br>6  slightly beaten eggs<br>1  tsp. poultry seasoning<br>2  tsp. salt or more to taste<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Put day old bread slices on cake pans in oven at 250° until slices are browned.  After cooled, soak browned slices a few seconds in water.  Squeeze out water well and gently.  Put bread in large bowl.  Brown chopped celery, onion, and butter together. Add this to bread.  Next, fold in cut up chicken (cooked). Lastly, add rest of ingredients.  Stir gently.  Stuff turkey and put rest of dressing in a 10 x 7 baking dish.  Bake at 350° for 30 to 45 minutes.  All stuffing ingredients are already cooked except eggs, so this doesn't need to be overbaked.</p></td></tr></tbody></table>"
"1520657136-404","http://www.cookbooks.com/","Pasta","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=pasta","2. PASTA AND CAULIFLOWER SOUP","http://www.cookbooks.com/Recipe-Details.aspx?id=656","<p class=""H2""><font size=""5"">PASTA AND CAULIFLOWER SOUP</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  small cauliflower head<br>1/2  c. olive oil<br>1  garlic clove<br>  salt to taste<br>  pepper to taste<br>1  Tbsp. tomato paste<br>2 1/2  qt. hot water<br>1  potato, sliced paper thin<br>2  tsp. salt<br>1/2  lb. linguine or spaghetti, broken into bits<br>3 to 4  Tbsp. grated Parmesan cheese<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Break the cauliflower into its flowerets, cutting the bigger ones in halves or quarters so that all the pieces are about 1/2-inch in size.  Put the oil in a soup pot along with the garlic, salt, pepper and the cut-up cauliflower.  Stirring gently, cook over medium heat until the vegetable bits are well oiled and flavored.  Add the tomato paste, hot water, the potato slices and 2 teaspoons salt and bring to a boil.  Break the pasta into 1 or 2-inch lengths as you put it in the pot.  Continue boiling until the pasta is well cooked, has absorbed some of the water and the cauliflower, garlic and tomato have lent their flavors to the pasta.  Before serving discard the garlic clove.  Serve with a sprinkling of Parmesan cheese.</p></td></tr></tbody></table>"
"1520657479-556","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","10. CHRISTMAS CHEER DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=2891","<p class=""H2""><font size=""5"">CHRISTMAS CHEER DESSERT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/4  c. creme de menthe<br>1  pt. lime sherbet, softened<br>1  qt. vanilla ice cream, softened<br>1  pkg. Dream Whip, prepared per directions on pkg.<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix all together with mixer and refreeze.</p></td></tr></tbody></table>"
"1520657134-403","http://www.cookbooks.com/","Pasta","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=pasta","3. PEANUT SAUCE FOR PASTA","http://www.cookbooks.com/Recipe-Details.aspx?id=661","<p class=""H2""><font size=""5"">PEANUT SAUCE FOR PASTA</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/4  c. creamy peanut butter<br>2  Tbsp. hot water<br>1  Tbsp. cider vinegar<br>1  Tbsp. soy sauce<br>1  tsp. sugar<br>1  Tbsp. salad oil<br>1/2  tsp. hot pepper sauce<br>1 (8 oz.)  pkg. pasta<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In medium bowl with wire whisk or fork, beat peanut butter with water until smooth.  Stir in vinegar and next 4 ingredients until blended.  Add cooked and drained pasta; toss gently to coat well. Serve immediately.</p></td></tr></tbody></table>"
"1520657069-374","http://www.cookbooks.com/","Dips","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=dips","2. FRUIT DIP","http://www.cookbooks.com/Recipe-Details.aspx?id=279","<p class=""H2""><font size=""5"">FRUIT DIP</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><table width=""100%"" border=""0"" cellspacing=""2"" cellpending=""5""><tbody><tr><td valign=""top""><p class=""H2""><img src=""images-new/recipe-categories/dip_easy-fruit-dip.jpg"" alt=""FRUIT DIP"" border=""0"" width=""200""></p></td><td valign=""middle""><p class=""H1""></p></td></tr></tbody></table><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  (8 oz.) fruit flavored cream cheese<br>2 (7 oz.)  jars marshmallow cream<br>1  small container Cool Whip<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cream the cream cheese; add marshmallow cream.  When well blended, add Cool Whip.  Serve with chunks of cantaloupe, honeydew melon, pineapple, apple, banana, grapes, strawberries, etc.</p></td></tr></tbody></table>"
"1520656933-313","http://www.cookbooks.com/","Thanksgiving","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=thanksgiving","3. THANKSGIVING BREAD","http://www.cookbooks.com/Recipe-Details.aspx?id=2808","<p class=""H2""><font size=""5"">THANKSGIVING BREAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/2  c. dried apricots<br>1/2  c. dates<br>1  c. chopped walnuts<br>3  c. flour<br>3  tsp. baking powder<br>1/4  tsp. baking soda<br>1 1/2  tsp. salt<br>1  c. brown sugar<br>1  egg, lightly beaten<br>1  c. milk<br>1/2  c. maple syrup<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cover apricots with hot boiling water 15 minutes and drain. Mix fruit and nuts.  Sift dry ingredients.  Add brown sugar and blend well.  Add egg and milk, then syrup.  Stir all well.  Put into 2 well-greased loaf pans.  Let stand 15 to 20 minutes.  Bake at 350° for 50 minutes.</p></td></tr></tbody></table>"
"1520657124-398","http://www.cookbooks.com/","Pasta","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=pasta","8. PASTA SALAD DRESSING","http://www.cookbooks.com/Recipe-Details.aspx?id=666","<p class=""H2""><font size=""5"">PASTA SALAD DRESSING</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  cloves garlic, crushed<br>1/2  c. salad oil<br>1  tsp. salt<br>1  tsp. dry mustard<br>1  tsp. white pepper<br>2  Tbsp. Worcestershire sauce<br>6  anchovy fillets<br>3  Tbsp. grated Parmesan cheese<br>2  eggs<br>2  Tbsp. lemon juice<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine all ingredients and puree until smooth.  Add and toss with pasta and veggies.</p></td></tr></tbody></table>"
"1520657456-546","http://www.cookbooks.com/","Cake","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Cake","5. CHOCOLATE COCA-COLA CAKE","http://www.cookbooks.com/Recipe-Details.aspx?id=12","<p class=""H2""><font size=""5"">CHOCOLATE COCA-COLA CAKE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  c. flour<br>1  tsp. soda<br>2  c. sugar<br>2  sticks margarine<br>1  c. Coca-Cola<br>3  Tbsp. cocoa<br>1/2  c. buttermilk<br>2  eggs, beaten<br>1  tsp. vanilla<br>2  c. small marshmallows<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix flour, soda and sugar.  Heat margarine, Coca-Cola and cocoa over medium heat to boiling point.  Pour over flour mixture and stir.  Add buttermilk, eggs, vanilla and marshmallows.  Batter will be thin.  Bake in well-greased 3-quart Pyrex pan (13 x 9-inches) for 35 minutes at 350°.  Top with favorite frosting.</p></td></tr></tbody></table>"
"1520657203-434","http://www.cookbooks.com/","Fish","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Fish","2. BAKED FISH WITH APRICOT SAUCE","http://www.cookbooks.com/Recipe-Details.aspx?id=343","<p class=""H2""><font size=""5"">BAKED FISH WITH APRICOT SAUCE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/2  lb. fresh or frozen halibut or other lean fish steaks, cut 1-inch thick<br>1/4  tsp. garlic salt<br>1 (16 oz.)  can unpeeled apricot halves (in light syrup)<br>1  Tbsp. cornstarch<br>1 to 2  tsp. curry powder<br>1  tsp. soy sauce<br>1/8  tsp. ground ginger<br>1/2 (8 oz.)  can sliced water chestnuts<br>1/4  c. sliced green onions<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      If  using frozen fish, thaw.  Cut into 6 equal portions and arrange  in  a 12 x 7 1/2 x 2-inch baking dish.  Sprinkle fish with garlic salt; set aside.</p><p class=""H1"">      Apricot  Sauce:  Drain  apricots, reserving syrup.  Cut apricot  halves  in  two;  set  aside.  Stir together reserved apricot  syrup, cornstarch, curry powder, soy sauce and ginger in a small saucepan; cook and stir until thickened and bubbly. Remove from  heat  and  stir in apricots, water chestnuts and green onions.  Spoon over fish.</p><p class=""H1"">      Bake at 450°, uncovered, about 15 minutes or until fish flakes easily when tested with a fork.  Makes 6 servings.</p><p class=""H1"">      Per Serving:  188 Calories, 2 g. Fat, 33 mg.  Cholesterol and 194 mg.  Sodium.</p></td></tr></tbody></table>"
"1520657359-503","http://www.cookbooks.com/","Soup","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Soup","7. VEGETABLE SOUP","http://www.cookbooks.com/Recipe-Details.aspx?id=580","<p class=""H2""><font size=""5"">VEGETABLE SOUP</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">3  c. strong chicken broth<br>1  c. water<br>2  c. canned tomatoes, drained and coarsely chopped<br>1  onion, coarsely chopped<br>1 large or 2 small  cloves garlic, finely chopped<br>2  stalks celery, finely chopped<br>2  carrots, peeled and sliced<br>1/2  tsp. chili powder<br>  pinch of cayenne<br>  salt and freshly ground black pepper to taste<br>1 1/2  c. fresh or thawed frozen corn kernels<br>3  medium zucchini, sliced into rounds<br>2  Tbsp. chopped fresh parsley<br>  freshly grated Parmesan cheese<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In a large pot, combine the broth, water, tomatoes, onion, garlic, celery, carrots and seasonings.  Bring to a boil, cover and simmer for 30 minutes.  Add the corn, zucchini and parsley and continue to simmer for an additional 10 minutes.  Adjust the seasonings and serve hot with a light sprinkling of Parmesan cheese.  Serves 6.</p></td></tr></tbody></table>"
"1520657328-489","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","7. BAKED SQUASH AND APPLES","http://www.cookbooks.com/Recipe-Details.aspx?id=363","<p class=""H2""><font size=""5"">BAKED SQUASH AND APPLES</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><table width=""100%"" border=""0"" cellspacing=""2"" cellpending=""5""><tbody><tr><td valign=""top""><p class=""H2""><img src=""images-new/recipe-categories/acorn-squash-with-apples.jpg"" alt=""BAKED SQUASH AND APPLES"" border=""0"" width=""200""></p></td><td valign=""middle""><p class=""H1""></p></td></tr></tbody></table><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  medium cooking apples, cored and cut into 1/2-inch thick round slices<br>  lemon juice to taste<br>1 3/4  lb. acorn squash, cut in 1/2-inch thick round slices<br>2  Tbsp. raisins<br>  dash of ground cinnamon<br>2  Tbsp. reduced-calorie pancake and waffle syrup<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Preheat oven to 350°.  Brush apple slices with lemon juice to prevent browning.  Layer squash and apples in a 1-quart casserole. Sprinkle with raisins and cinnamon.  Bake, covered, in a 350° oven for 50 to 60 minutes or until squash is tender.</p><p class=""H1"">      Before  serving,  drizzle squash and apples with syrup. Makes 4 servings.</p><p class=""H1"">      Per Serving:  106 Calories, 0 g. Fat, 0 mg.  Cholesterol and 22 mg.  Sodium.</p></td></tr></tbody></table>"
"1520657233-447","http://www.cookbooks.com/","Chicken","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=chicken","4. CAESAR-STYLE CHICKEN SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=341","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1520657631-624","http://www.cookbooks.com/","Appetizers","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Appetizer&strSearch=appetizer%20wing%20dig","13. HONEY CHICKEN WINGS APPETIZER","http://www.cookbooks.com/Recipe-Details.aspx?id=139272","<p class=""H2""><font size=""5"">HONEY CHICKEN WINGS APPETIZER</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">3  lb. chicken wings<br>1  c. honey<br>2  Tbsp. vegetable oil<br>1/2  garlic clove, chopped<br>1/2  c. soy sauce<br>2  Tbsp. catsup<br>  salt and pepper<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cut off and discard wing tips.  Cut each wing into two parts and sprinkle with salt and pepper.</p><p class=""H1"">       Combine remaining ingredients and mix well.  Place wings in slow cooker and pour sauce over.  Cook all day on low setting. Or, preheat oven to 375°.  Place wings in shallow casserole and pour sauce over and bake 1 hour until chicken is well done and sauce is caramelized.  Serves 10.</p></td></tr></tbody></table>"
