web-scraper-order,web-scraper-start-url,veg,veg-href,page,page-href,title,title-href,info
"1520704894-571","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","3","http://www.cookbooks.com/recipes-search.aspx?page=3","38. FRESH PEA SOUP","http://www.cookbooks.com/Recipe-Details.aspx?id=968","<p class=""H2""><font size=""5"">FRESH PEA SOUP</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/2  lb. fresh green peas<br>1  Tbsp. butter<br>1  large onion, minced<br>1 3/4  c. chicken stock, divided<br>1  c. lite cream<br>  salt to taste<br>  ground black pepper to taste<br>  fresh herbs (optional)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Shell peas and measure about 2 cups; set aside.  In a large saucepan, melt the butter.  Add the onion and sauté until tender. In a separate saucepan add 1/2 cup chicken stock to the fresh peas. Cover and steam about 5 to 7 minutes.  Do not drain.  Add the peas and remaining chicken stock to the sautéed onions; cover and simmer about 10 minutes.  Puree about 1/3 of the mixture at a time in a blender or food processor.  Return puree to the saucepan and stir in the cream.  Season with salt and pepper.  You may also add snipped fresh herbs such as dill, parsley, chives or basil.  Serves 4.</p></td></tr></tbody></table>"
"1520704681-477","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","9","http://www.cookbooks.com/recipes-search.aspx?page=9","132. COLE SLAW","http://www.cookbooks.com/Recipe-Details.aspx?id=1841","<p class=""H2""><font size=""5"">COLE SLAW</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">4  c. shredded cabbage<br>1 (12 oz.)  can whole kernel corn, drained<br>1/2  c. chopped onions<br>1/2  c. cubed cheese (American)<br>1/4  c. sliced olives<br>1  c. mayonnaise<br>2  Tbsp. sugar<br>1 1/2  Tbsp. mustard<br>1  Tbsp. salad vinegar<br>1/2  tsp. celery seed<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine cabbage, corn, onions, cheese and olives in a large mixing bowl.  Combine remaining ingredients.  Mix well and pour over cabbage mixture.  Cover and chill 2 to 3 hours.  Yields 6 to 8 servings.</p></td></tr></tbody></table>"
"1520704345-344","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","18","http://www.cookbooks.com/recipes-search.aspx?page=18","266. BROCCOLI SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=4285","<p class=""H2""><font size=""5"">BROCCOLI SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  bunch broccoli, chopped<br>1  bunch green onions, chopped (stems and all)<br>1  c. walnuts or pecans<br>1/2  c. bacon bits<br>1/2  c. Miracle Whip<br>  sugar to taste<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix all ingredients together. Refrigerate.</p></td></tr></tbody></table>"
"1520704485-390","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","15","http://www.cookbooks.com/recipes-search.aspx?page=15","219. BLACK-EYED PEAS","http://www.cookbooks.com/Recipe-Details.aspx?id=2678","<p class=""H2""><font size=""5"">BLACK-EYED PEAS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  c. dry black-eyed peas<br>6  c. water<br>6  slices bacon, cut up or ham or jowl<br>4  c. water<br>3/4  c. chopped onion<br>1  stalk celery, chopped<br>1 1/2  tsp. salt<br>3/4  tsp. red pepper<br>1  c. long grain rice<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Rinse dry peas.  In a large pot, combine peas and 6 cups water. Bring to boiling.  Simmer 2 minutes.  Remove from heat.  Cover; let stand 1 hour.  Drain peas and rinse.  Cook bacon until crisp (or what meat you use).  Drain, reserving 3 tablespoons fat.  Add peas, 4 cups water, onion, celery, salt and pepper.  Reduce heat, simmer 30 minutes.  Add uncooked rice.  Simmer 20 minutes more or until tender.  Makes 8 servings.</p></td></tr></tbody></table>"
"1520704654-466","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","10","http://www.cookbooks.com/recipes-search.aspx?page=10","143. TORTILLA OMELET","http://www.cookbooks.com/Recipe-Details.aspx?id=1957","<p class=""H2""><font size=""5"">TORTILLA OMELET</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  can peas, drained<br>1  can stewed tomatoes<br>1  small onion, chopped<br>3  c. chopped ham<br>6  eggs<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix together peas, onion, tomatoes, ham and leave overnight to blend flavors.  Scramble eggs and put in a pan.  Cook like an omelet with mixture in center.</p></td></tr></tbody></table>"
"1520704658-468","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","10","http://www.cookbooks.com/recipes-search.aspx?page=10","141. VEGETABLE OMELET","http://www.cookbooks.com/Recipe-Details.aspx?id=1955","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1520704725-497","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","8","http://www.cookbooks.com/recipes-search.aspx?page=8","112. GRILLED ONION-POTATOES","http://www.cookbooks.com/Recipe-Details.aspx?id=1494","<p class=""H2""><font size=""5"">GRILLED ONION-POTATOES</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">6  medium baking potatoes<br>8  Tbsp. butter<br>1  envelope dry onion soup mix<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Scrub potatoes; cut each into 1/2-inch thick slices.  Blend butter and onion soup mix; spread on one side of each potato slice. Reassemble potatoes; wrap each in foil, sealing well.  Bake on grill over coals for 45 minutes or until done, turning once.</p></td></tr></tbody></table>"
"1520704284-317","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","20","http://www.cookbooks.com/recipes-search.aspx?page=20","293. BROCCOLI SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=5078","<p class=""H2""><font size=""5"">BROCCOLI SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2   bunches broccoli<br>1  red onion, cut into rings<br>10 to 12  slices bacon, cooked and crumbled<br>1  c. raisins<br>8  oz. can chestnuts, sliced thin (optional)<br>1  c. mayonnaise<br>1/2  c. sugar<br>3  Tbsp. vinegar<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Wash and drain broccoli; break into small flowerets. Add next 3 ingredients and toss. Add water chestnuts, if desired. Mix last 3 ingredients until sugar is dissolved. Add dressing over broccoli 30 minutes before serving.</p></td></tr></tbody></table>"
"1520704829-543","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","5","http://www.cookbooks.com/recipes-search.aspx?page=5","66. EGGPLANT NEPTUNE","http://www.cookbooks.com/Recipe-Details.aspx?id=1157","<p class=""H2""><font size=""5"">EGGPLANT NEPTUNE</font><br><span class=""H2""><font size=""4""><i>(Eggplant In Clam Sauce)  </i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  tsp. corn oil margarine<br>2 (8 oz.)  cans chopped clams, including juice<br>1  large eggplant, peeled and cut into 1/2-inch cubes<br>1/4  c. minced fresh parsley<br>1/4  c. minced fresh chives or green onion tops<br>1/4  c. grated Parmesan<br>1/4  c. more minced fresh parsley<br>2  buds garlic, pressed<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In a cured, heavy iron skillet put margarine and the liquid from the cans of chopped clams.  Add the pressed garlic and cook slowly.  Put the cubed eggplant into the clam juice and cook, stirring from time to time, for about 15 minutes.  Add the first 1/4 cup minced parsley and the minced chives and cook for 5 minutes more.  Add the chopped clams, grated Parmesan and the remaining 1/4 cup of fresh parsley.  Mix well and serve at once.  Do not overcook!</p><p class=""H1"">      Makes 4 servings.  Each serving contains:  1 low-fat meat exchange, 1 vegetable exchange, 1/2 fat exchange, 103 calories.</p></td></tr></tbody></table>"
"1520704935-589","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","2","http://www.cookbooks.com/recipes-search.aspx?page=2","20. EGGPLANT PARMIGIANA","http://www.cookbooks.com/Recipe-Details.aspx?id=604","<p class=""H2""><font size=""5"">EGGPLANT PARMIGIANA</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  medium eggplant (1 lb.), cut into 1/4-inch slices<br>1  Tbsp. low calorie mayonnaise<br>1/2  c. Italian seasoned bread crumbs<br>1  c. low-fat cottage cheese<br>1  egg, slightly beaten<br>  garlic salt to taste<br>1  can (8 oz.) tomato sauce<br>1  c. diced part-skim Mozzarella cheese<br>2  Tbsp. grated Parmesan cheese<br>1  small zucchini, cut in 1/8-inch slices<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Put eggplant in one layer on a cookie sheet sprayed with nonstick coating.  Spread with mayonnaise.  Sprinkle with crumbs. Bake 10 minutes at 475°; remove from oven.  Combine cottage cheese with egg and garlic salt.</p><p class=""H1"">      In 10 x 6 x 2-inch pan sprayed with nonstick coating, layer all of the eggplant, half of the cottage cheese mixture, half of the sauce and half of the cheeses.  Top with all of the zucchini and remaining cottage cheese mixture, sauce and cheeses.  Bake, uncovered in 375° oven for 30 minutes or until bubbly.  Let stand 5 minutes.  Makes 4 servings, containing 140 calories each.</p></td></tr></tbody></table>"
"1520704729-499","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","8","http://www.cookbooks.com/recipes-search.aspx?page=8","110. HERBY POTATOES","http://www.cookbooks.com/Recipe-Details.aspx?id=1492","<p class=""H2""><font size=""5"">HERBY POTATOES</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">3/4  c. margarine or butter<br>1/4  c. chopped celery<br>1  tsp. dried, crushed oregano leaves<br>1/2  tsp. salt<br>1/4  tsp. garlic powder<br>  pepper<br>6  medium potatoes<br>2  medium onions, thinly sliced and cut in half crosswise<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In saucepan, melt margarine.  Add celery.  Cook until tender. Stir in spices.  Cut potatoes into 1/2-inch slices, cutting not quite through.  Place each potato on a piece of foil large enough to wrap potato.  Drizzle about half spice mixture into slits. Insert half slice onion.  Top with remaining spice mixture.  Wrap and grill over hot coals 40 to 45 minutes.</p></td></tr></tbody></table>"
"1520704733-501","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","8","http://www.cookbooks.com/recipes-search.aspx?page=8","108. GRILLED EGGPLANT","http://www.cookbooks.com/Recipe-Details.aspx?id=1490","<p class=""H2""><font size=""5"">GRILLED EGGPLANT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><table width=""100%"" border=""0"" cellspacing=""2"" cellpending=""5""><tbody><tr><td valign=""top""><p class=""H2""><img src=""images-new/recipe-categories/grilling-eggplant.jpg"" alt=""GRILLED EGGPLANT"" border=""0"" width=""200""></p></td><td valign=""middle""><p class=""H1""></p></td></tr></tbody></table><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/2  c. olive oil<br>1/4  c. red wine vinegar<br>1/2  lemon (for the juice)<br>2  cloves garlic, crushed<br>1  Tbsp. chopped rosemary leaves<br>1  Tbsp. chopped oregano leaves<br>1  tsp. salt<br>1/2  tsp. ground pepper<br>2  small or 1 large eggplant, cut into 1-inch thick pieces<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine all the ingredients for the marinade.  Place in a flat-bottomed pan, such as a 9 x 13-inch cake pan.  Place the eggplant slices in the pan.  Allow the slices to soak on each side for at least 10 minutes per side.  Grill over hot coals until soft. Occasionally drizzle with the marinade.  When eggplant is very tender, serve immediately.  Serves 4.</p></td></tr></tbody></table>"
"1520704640-459","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","10","http://www.cookbooks.com/recipes-search.aspx?page=10","150. REFRIED BEANS","http://www.cookbooks.com/Recipe-Details.aspx?id=1964","<p class=""H2""><font size=""5"">REFRIED BEANS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  lb. bag pinto beans<br>1  large onion, chopped<br>2  Tbsp. garlic powder<br>2  Tbsp. cumin<br>2  Tbsp. oregano<br>2  to 3 dashes of hot sauce or Tabasco<br>  water (to fill pot)<br>  spice to your taste (feel free to add more or less spice)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Wash and soak beans in water overnight.  When ready to cook, put beans, onion, spices and water in large pot; bring to boil. Reduce heat and simmer, covered, until a thick batter consistency (about 4 to 5 hours).  Store in desired size of bowls and freeze.</p><p class=""H1"">      When ready to cook, thaw overnight; put beans, shredded sharp Cheddar cheese and a splash of water in frypan.  Cook on medium heat until hot.  Put in serving bowl; sprinkle with Cheddar cheese. Serve with corn chips (salsa, if desired).</p></td></tr></tbody></table>"
